County Name,Ctfips,Geography Selector,LHD Name,CTPopulation,Average Yrsof Schooling,Good Air Quality Index,High Employment Access,High Health Care Access,Income Equality GINI,Job Participation High Labor Force,Less Deprived Area Townsend Index,LILA Food Access,More Affordability Index,More Walkability Environment Index,Pop WeightedDensity,Racial Dissimilarity Index,Stables Pop Churning
Stafford County,51179010303,Stafford County,Rappahannock LHD,8692,0.749214426,0.853975759,0.101672659,0.266714048,0.518488529,0.692,0.477549788,0.073166758,0.647647648,0.106356466,0.005457879,0.801788936,0.899491094
Stafford County,51179010304,Stafford County,Rappahannock LHD,5386,0.726473777,0.927587667,0.090553746,0.256790485,0.465182186,0.572,0.40716964,0.109076932,0.423423423,0.140400074,0.015012221,0.788837636,0.755725191
Stafford County,51179010305,Stafford County,Rappahannock LHD,5759,0.772059139,0.917178076,0.111295503,0.261328224,0.483265857,0.699,0.373734958,0.05786127,0.60960961,0.089421746,0.014377041,0.87790182,0.889312977
Stafford County,51179010403,Stafford County,Rappahannock LHD,2899,0.751454451,0.768404379,0.113833635,0.259419871,0.517678812,0.694,0.536423688,0.05786127,0.625625626,0.130627864,0.005307968,0.696024493,0.916030534
Stafford County,51179010404,Stafford County,Rappahannock LHD,6289,0.764297768,0.823787799,0.102694481,0.2427342,0.489203779,0.665,0.561892771,0.049125473,0.58958959,0.165325976,0.023261779,0.972083783,0.875318066
Stafford County,51179010405,Stafford County,Rappahannock LHD,6350,0.768043976,0.824188446,0.114881475,0.241185075,0.542375169,0.69,0.586768618,0.007114646,0.635635636,0.174597517,0.030155475,0.937752982,0.851145038
Stafford County,51179010406,Stafford County,Rappahannock LHD,3086,0.754631055,0.821080147,0.120779221,0.241572679,0.448852901,0.76,0.498424627,0.003326824,0.598598599,0.149074344,0.015006668,0.865522526,0.772264631
Stafford County,51179010502,Stafford County,Rappahannock LHD,4381,0.757954743,0.817141871,0.100089526,0.23986103,0.549392713,0.671,0.594737193,0.031123888,0.618618619,0.125773131,0.010255038,0.867411176,0.830788804
Stafford County,51179010503,Stafford County,Rappahannock LHD,2265,0.745133752,0.84301355,0.099505766,0.255761174,0.394871795,0.682,0.502319957,0.05786127,0.642642643,0.067168588,0.00193552,0.92325894,0.868956743
Stafford County,51179010504,Stafford County,Rappahannock LHD,1584,0.713082257,0.843977956,0.120121951,0.252791264,0.476653171,0.611,0.478694117,0.05786127,0.56956957,0.103250103,0.001328102,0.742483241,0.842239186
Fredericksburg city,51630000100,Fredericksburg city,Rappahannock LHD,2948,0.821802011,0.721623754,0.078969627,0.241572679,0.334952767,0.676,0.445606234,0.066697553,0.528528529,0.319366815,0.051634976,0.761740779,0.773536896
Fredericksburg city,51630000200,Fredericksburg city,Rappahannock LHD,6096,0.7389945,0.794647597,0.072889469,0.240445983,0.325910931,0.649,0.265305616,0.066697553,0.182182182,0.189758221,0.040569307,0.72255965,0.578880407
Fredericksburg city,51630000301,Fredericksburg city,Rappahannock LHD,2803,0.768551609,0.916761949,0.006778452,0.241457236,0.277462888,0.331,0.438812713,0.066697553,0.572572573,0.160236301,0.164161669,0.793882627,0.5
Fredericksburg city,51630000302,Fredericksburg city,Rappahannock LHD,4849,0.734212876,0.854560697,0.098189563,0.234119204,0.467071525,0.716,0.368422622,0.095179596,0.471471471,0.173112003,0.024663172,0.657358685,0.647582697
Fredericksburg city,51630000400,Fredericksburg city,Rappahannock LHD,2935,0.706659618,0.715527174,0.082524655,0.238287397,0.371390013,0.644,0.354309359,0.155704483,0.49049049,0.262706015,0.035895409,0.37554004,0.820610687
Fredericksburg city,51630000500,Fredericksburg city,Rappahannock LHD,6300,0.767371669,0.812461717,0.084677244,0.233146647,0.401619433,0.79,0.345121033,0.104170668,0.554554555,0.169349166,0.019756078,0.711199403,0.615776081
Culpeper County,51047930101,Culpeper County,Rappahannock Rapidan LHD,5085,0.663385454,0.962770855,0.107936508,0.171788499,0.569635628,0.732,0.449555415,0.05786127,0.542542543,0.132815799,0.002490747,0.710543657,0.801526718
Culpeper County,51047930102,Culpeper County,Rappahannock Rapidan LHD,7934,0.727355302,0.929525521,0.102402597,0.258146776,0.507017544,0.633,0.610237534,0.018175956,0.567567568,0.113799129,0.001963282,0.870258324,0.909669211
Culpeper County,51047930201,Culpeper County,Rappahannock Rapidan LHD,6928,0.746528302,0.960314595,0.101303116,0.171753027,0.379082321,0.641,0.43713741,0.04880671,0.507507508,0.132962754,0.008740379,0.740030314,0.849872774
Culpeper County,51047930202,Culpeper County,Rappahannock Rapidan LHD,6032,0.69702841,0.936842203,0.111231335,0.232143778,0.527260459,0.71,0.521280318,0.002363912,0.524524525,0.088209741,0.001280353,0.89551497,0.941475827
Culpeper County,51047930300,Culpeper County,Rappahannock Rapidan LHD,6106,0.670047315,0.875441546,0.098320112,0.171788499,0.483130904,0.664,0.382248548,0.0639179,0.375375375,0.159895977,0.022361202,0.874656587,0.798982188
Culpeper County,51047930400,Culpeper County,Rappahannock Rapidan LHD,4664,0.671325003,0.886934781,0.089843964,0.312817629,0.447233468,0.626,0.353977943,0.05786127,0.428428428,0.08603169,0.000454175,0.931798064,0.946564885
Culpeper County,51047930501,Culpeper County,Rappahannock Rapidan LHD,5151,0.679122261,0.937855657,0.067253839,0.201997095,0.533738192,0.42,0.531984484,0.05786127,0.510510511,0.098522523,0.001404724,0.589229409,0.811704835
Culpeper County,51047930502,Culpeper County,Rappahannock Rapidan LHD,5430,0.696450256,0.951450733,0.086585366,0.181461828,0.48340081,0.664,0.357589973,0.053622304,0.38038038,0.148358834,0.018353575,0.95018587,0.861323155
Fauquier County,51061930100,Fauquier County,Rappahannock Rapidan LHD,4955,0.749246827,0.869114362,0.093612672,0.279743601,0.22780027,0.667,0.478414773,0.00061084,0.424424424,0.116371331,0.001010513,0.69895538,0.870229008
Fauquier County,51061930203,Fauquier County,Rappahannock Rapidan LHD,2559,0.772483837,0.957571007,0.104251386,0.572040151,0.437381916,0.646,0.684747378,0.008945584,0.685685686,0.087794152,0.000279834,0.728827239,0.891857506
Fauquier County,51061930204,Fauquier County,Rappahannock Rapidan LHD,3667,0.765497258,0.949137482,0.124135546,0.271011227,0.35708502,0.656,0.515634718,0.0139336,0.514514515,0.101058462,0.000589651,0.895053371,0.807888041
Fauquier County,51061930205,Fauquier County,Rappahannock Rapidan LHD,1778,0.735563371,0.963302964,0.102583026,0.247225504,0.514439946,0.57,0.593452709,0.05786127,0.54954955,0.099538321,0.000721795,0.524077399,0.942748092
Fauquier County,51061930206,Fauquier County,Rappahannock Rapidan LHD,2277,0.742294282,0.947927214,0.149241999,0.172461162,0.488124157,0.707,0.55735186,0.05786127,0.676676677,0.118845229,0.001324771,0.752690458,0.857506361
Fauquier County,51061930207,Fauquier County,Rappahannock Rapidan LHD,1802,0.743982129,0.969430654,0.141917425,0.212992534,0.598785425,0.732,0.63005808,0.05786127,0.612612613,0.088633978,0.001128221,0.407747591,0.941475827
Fauquier County,51061930302,Fauquier County,Rappahannock Rapidan LHD,7455,0.764474639,0.857798233,0.081618772,0.188781157,0.408097166,0.691,0.443019172,0.027275209,0.558558559,0.181763332,0.017330847,0.620929368,0.888040712
Fauquier County,51061930303,Fauquier County,Rappahannock Rapidan LHD,3437,0.748352505,0.918235376,0.11133429,0.218693085,0.490148448,0.656,0.53578481,0.052683447,0.636636637,0.118827798,0.004245264,0.84190022,0.910941476
Fauquier County,51061930304,Fauquier County,Rappahannock Rapidan LHD,2384,0.788658575,0.94938612,0.084914005,0.290913172,0.41417004,0.635,0.574387827,0.05786127,0.62962963,0.096741963,0.001710098,0.84380433,0.885496183
Fauquier County,51061930401,Fauquier County,Rappahannock Rapidan LHD,4767,0.787811303,0.864120727,0.086760253,0.344840418,0.529554656,0.66,0.707629838,0.05786127,0.643643644,0.100730259,0.004546197,0.649543844,0.907124682
Fauquier County,51061930402,Fauquier County,Rappahannock Rapidan LHD,5739,0.77329909,0.853931703,0.117983909,0.303808579,0.52145749,0.676,0.508596571,0.076713561,0.632632633,0.072760335,0.007709878,0.612043949,0.949109415
Fauquier County,51061930403,Fauquier County,Rappahannock Rapidan LHD,6387,0.767600055,0.867339348,0.115339412,0.253447159,0.508232119,0.702,0.52775075,0.05786127,0.64964965,0.144606983,0.009074626,0.607032454,0.899491094
Fauquier County,51061930703,Fauquier County,Rappahannock Rapidan LHD,2965,0.715539395,0.948779223,0.090751945,0.34114754,0.377462888,0.713,0.572995021,0.05786127,0.534534535,0.002167198,0.000836171,0.667638046,0.96692112
Fauquier County,51061930704,Fauquier County,Rappahannock Rapidan LHD,4042,0.712749479,0.923575697,0.097873615,0.425644545,0.529014845,0.691,0.530568499,0.05786127,0.606606607,0.05808838,0.000657388,0.755325035,0.94783715
Fauquier County,51061930705,Fauquier County,Rappahannock Rapidan LHD,3519,0.710801281,0.961827706,0.108963482,0.338959287,0.54925776,0.764,0.681880852,0.05786127,0.603603604,0.102571357,0.001496891,0.950401918,0.811704835
Fauquier County,51061930706,Fauquier County,Rappahannock Rapidan LHD,6255,0.67851089,0.926719017,0.109186123,0.315729495,0.557894737,0.736,0.392687877,0.05786127,0.532532533,0.101362056,0.005914275,0.93944594,0.875318066
Fauquier County,51061930707,Fauquier County,Rappahannock Rapidan LHD,2027,0.685864717,0.96485968,0.117702227,0.262615507,0.538191633,0.768,0.556182495,0.05786127,0.533533534,0.133188379,0.001343649,0.681303066,0.965648855
Madison County,51113930100,Madison County,Rappahannock Rapidan LHD,7722,0.690128741,0.905023734,0.072454516,0.416643879,0.373009447,0.669,0.527367434,0.05786127,0.543543544,0.080126866,0.000701807,0.794636283,0.839694656
Madison County,51113930200,Madison County,Rappahannock Rapidan LHD,5527,0.688980385,0.909865611,0.062431942,0.454572952,0.443184885,0.603,0.456757085,0.014277087,0.557557558,0.117939154,0.000798416,0.695181944,0.908396947
Orange County,51137110102,Orange County,Rappahannock Rapidan LHD,8943,0.668747137,0.89132093,0.093217245,0.178446773,0.506612686,0.614,0.477927356,0.060117134,0.563563564,0.061230004,0.000641842,0.785428789,0.937659033
Orange County,51137110103,Orange County,Rappahannock Rapidan LHD,10194,0.749510936,0.921338966,0.075039246,0.352715033,0.476653171,0.587,0.434047005,0.091766309,0.594594595,0.111971287,0.011691965,0.95438406,0.874045802
Orange County,51137110104,Orange County,Rappahannock Rapidan LHD,3038,0.71990046,0.973244639,0.101770658,0.3213849,0.557354926,0.637,0.581753906,0.022087428,0.626626627,0.115558953,0.000776207,0.869301115,0.905852417
Orange County,51137110200,Orange County,Rappahannock Rapidan LHD,4958,0.684477301,0.895100662,0.056834171,0.413072248,0.456005398,0.586,0.34433024,0.125849948,0.431431431,0.126859084,0.002264215,0.880894545,0.639949109
Orange County,51137110300,Orange County,Rappahannock Rapidan LHD,6801,0.686357103,0.892375956,0.074109859,0.682923888,0.402294197,0.572,0.37867528,0.05786127,0.518518519,0.100927301,0.001238156,0.198621388,0.800254453
Rappahannock County,51157950100,Rappahannock County,Rappahannock Rapidan LHD,2816,0.72863092,0.912626106,0.053571429,0.527363803,0.375573549,0.625,0.452258854,0.15507733,0.483483483,0.133033978,0.000299822,0.797661217,0.949109415
Rappahannock County,51157950200,Rappahannock County,Rappahannock Rapidan LHD,4632,0.734280401,0.907808104,0.068010336,0.299112187,0.32388664,0.599,0.539516618,0.204931499,0.485485485,0.110822625,0.000346461,0.888921826,0.900763359
Richmond city,51760010200,Richmond city,Richmond LHD,4283,0.768148639,0.537784332,0.083391844,0.501674242,0.454385965,0.565,0.383641036,0.240606138,0.407407407,0.191634514,0.038065235,0.655661991,0.734096692
Richmond city,51760010300,Richmond city,Richmond LHD,1771,0.641432721,0.691783269,0.117117117,0.503098251,0.444534413,0.764,0.158509116,0.053263582,0.315315315,0.143062032,0.02975127,0.735074216,0.77480916
Richmond city,51760010401,Richmond city,Richmond LHD,3207,0.810410749,0.826933483,0.126117647,0.501674242,0.3682861,0.782,0.345042249,0.224828385,0.503503504,0.238339952,0.061965525,0.772887169,0.702290076
Richmond city,51760010402,Richmond city,Richmond LHD,2917,0.769402748,0.796482098,0.099686275,0.504000511,0.28582996,0.576,0.343463584,0.311844263,0.50950951,0.19804308,0.045888379,0.812207435,0.674300254
Richmond city,51760010500,Richmond city,Richmond LHD,1309,0.72753996,0.666709873,0.102360877,0.503098251,0.388124157,0.663,0.516064726,0.016910024,0.532532533,0.183358303,0.054422214,0.303651499,0.965648855
Richmond city,51760010600,Richmond city,Richmond LHD,2098,0.729778732,0.631519144,0.100880088,0.504000511,0.389338731,0.68,0.343741096,0.114668919,0.588588589,0.187216038,0.061423624,0.651946528,0.863867684
Richmond city,51760010700,Richmond city,Richmond LHD,2708,0.673225226,0.671102825,0.10972658,0.504000511,0.429824561,0.512,0.225328603,0.066697553,0.313313313,0.178810669,0.069335605,0.725712125,0.842239186
Richmond city,51760010800,Richmond city,Richmond LHD,3979,0.651253815,0.66247354,0.083230198,0.502986678,0.418083671,0.562,0.242994223,0.066697553,0.257257257,0.291872651,0.084205687,0.74044257,0.854961832
Richmond city,51760010900,Richmond city,Richmond LHD,2545,0.591343838,0.627438998,0.096649363,0.502319819,0.446288799,0.56,0.256377012,0.066697553,0.281281281,0.262901955,0.055159556,0.811680519,0.797709924
Richmond city,51760011000,Richmond city,Richmond LHD,2198,0.684754043,0.649813582,0.095148842,0.502986678,0.509986505,0.629,0.1921015,0.066697553,0.359359359,0.194423058,0.053543846,0.912666908,0.91221374
Richmond city,51760011100,Richmond city,Richmond LHD,3047,0.719988188,0.498565804,0.107581501,0.502986678,0.348987854,0.527,0.274822203,0.000429201,0.182182182,0.263249125,0.03984196,0.938564613,0.676844784
Richmond city,51760020100,Richmond city,Richmond LHD,1627,0.614367492,0.570959835,0.082613065,0.502319819,0.314844804,0.547,0.130582134,0.066697553,0.052052052,0.132371293,0.054543254,0.889772235,0.801526718
Richmond city,51760020200,Richmond city,Richmond LHD,4469,0.625074522,0.659973859,0.046459348,0.504688653,0.309716599,0.45,0.096943894,0.154268123,0.778778779,0.211203744,0.113026397,0.907380103,0.847328244
Richmond city,51760020300,Richmond city,Richmond LHD,1709,0.611825349,0.669735197,0.092679651,0.502602944,0.369905533,0.511,0.284329429,0.099474601,0.083083083,0.40975868,0.050447901,0.799074484,0.917302799
Richmond city,51760020400,Richmond city,Richmond LHD,4679,0.592634487,0.578498377,0.054666281,0.502986678,0.256680162,0.308,0.110694075,0.000276662,0.038038038,0.109680875,0.174803144,0.274103004,0.694656489
Richmond city,51760020500,Richmond city,Richmond LHD,3695,0.791261055,0.466714589,0.119196557,0.502986678,0.233198381,0.695,0.364231096,0.066697553,0.512512513,0.334736749,0.080701096,0.783906016,0.610687023
Richmond city,51760020600,Richmond city,Richmond LHD,1616,0.765485169,0.557208541,0.100478469,0.502319819,0.464777328,0.748,0.453750122,0.066697553,0.623623624,0.466090374,0.111808229,0.750997629,0.662849873
Richmond city,51760020700,Richmond city,Richmond LHD,1221,0.673509211,0.666119453,0.067110266,0.502602944,0.37462888,0.54,0.259049775,0.091995882,0.257257257,0.336702364,0.073348783,0.827918278,0.913486005
Richmond city,51760020800,Richmond city,Richmond LHD,1368,0.822569125,0.637661347,0.122231474,0.502602944,0.475438596,0.741,0.418616392,0.000197336,0.60960961,0.340518994,0.054841966,0.751978027,0.773536896
Richmond city,51760020900,Richmond city,Richmond LHD,3059,0.696852737,0.707769212,0.063230836,0.504688653,0.469365722,0.638,0.213887557,0.267362474,0.38038038,0.241459839,0.052785406,0.648877792,0.807888041
Richmond city,51760021000,Richmond city,Richmond LHD,1661,0.67226681,0.654245852,0.082813891,0.503102121,0.397705803,0.626,0.188400538,0.440053884,0.111111111,0.211530177,0.055473814,0.701941664,0.704834606
Richmond city,51760021100,Richmond city,Richmond LHD,1382,0.700323672,0.704724631,0.118382353,0.504688653,0.443589744,0.631,0.391399698,0.306046888,0.318318318,0.238961265,0.026869643,0.679150313,0.900763359
Richmond city,51760021200,Richmond city,Richmond LHD,1767,0.659076503,0.713223683,0.073756695,0.504688653,0.489203779,0.675,0.20299631,0.507796923,0.314314314,0.203742982,0.052386753,0.878258679,0.916030534
Richmond city,51760030100,Richmond city,Richmond LHD,2898,0.596574938,0.436311924,0.043607306,0.502986678,0.360323887,0.507,0.016606041,0.000496778,0.827827828,0.279989874,0.152695126,0.63579122,0.818066158
Richmond city,51760030200,Richmond city,Richmond LHD,2512,0.763191451,0.340432563,0.06038526,0.502986678,0.429689609,0.639,0.2522907,0.015747964,0.396396396,0.417634595,0.064933767,0.633371789,0.375318066
Richmond city,51760030500,Richmond city,Richmond LHD,3295,0.826805759,0.318559399,0.078101956,0.502986678,0.067071525,0.57,0.219838822,0.058608968,0.095095095,0.355501422,0.139732803,0.657463037,0.487277354
Richmond city,51760040200,Richmond city,Richmond LHD,3296,0.696356157,0.450700121,0.084593662,0.502986678,0.382051282,0.681,0.309318306,0.026348237,0.24024024,0.298136933,0.094950435,0.992786153,0.454198473
Richmond city,51760040300,Richmond city,Richmond LHD,3509,0.87157527,0.351527816,0.042804218,0.502986678,0.082321188,0.373,0.133458207,0.066697553,0.641641642,0.307646854,0.227476395,0.639438403,0.022900763
Richmond city,51760040400,Richmond city,Richmond LHD,3717,0.800714466,0.382157716,0.084304933,0.502986678,0,0.551,0.184284069,0.066697553,0.662662663,0.326225029,0.231267483,0.82268133,0.427480916
Richmond city,51760040500,Richmond city,Richmond LHD,3367,0.843093329,0.416787396,0.11927067,0.510271826,0.316464238,0.785,0.379533602,0.066697553,0.572572573,0.356883056,0.150567497,0.813194274,0.676844784
Richmond city,51760040600,Richmond city,Richmond LHD,1756,0.842097447,0.519981381,0.145002889,0.511383688,0.406477733,0.827,0.347835823,0.066697553,0.515515516,0.385225894,0.163977333,0.880919023,0.519083969
Richmond city,51760040700,Richmond city,Richmond LHD,2687,0.803039986,0.515764358,0.124140787,0.510450472,0.405937922,0.835,0.467681768,5.80E-05,0.584584585,0.311224102,0.107841689,0.761289874,0.683206107
Richmond city,51760040800,Richmond city,Richmond LHD,1679,0.803433263,0.555560044,0.128387097,0.510450472,0.375843455,0.848,0.2767683,0.066697553,0.527527528,0.267374058,0.070463825,0.657929402,0.699745547
Richmond city,51760040900,Richmond city,Richmond LHD,2708,0.822900051,0.579507556,0.108821171,0.509766844,0.41754386,0.745,0.285269486,0.066697553,0.561561562,0.270089909,0.111943704,0.648647186,0.460559796
Richmond city,51760041000,Richmond city,Richmond LHD,2776,0.851566324,0.532350458,0.131790985,0.510271826,0.348043185,0.828,0.456059412,0.066697553,0.654654655,0.383117197,0.16342988,0.658011854,0.690839695
Richmond city,51760041100,Richmond city,Richmond LHD,4339,0.793982248,0.545178798,0.101801363,0.509257993,0.259379217,0.738,0.356143246,0.066697553,0.385385385,0.34256378,0.13162094,0.745129413,0.541984733
Richmond city,51760041200,Richmond city,Richmond LHD,1309,0.76851752,0.427266414,0.113993711,0.502986678,0.408636977,0.804,0.371742359,0.272007719,0.411411411,0.246803021,0.109934894,0.668043862,0.594147583
Richmond city,51760041300,Richmond city,Richmond LHD,2952,0.685411484,0.641379894,0.100454545,0.509257993,0.328070175,0.58,0.307560112,0.182945216,0.087087087,0.321195425,0.076405862,0.803360665,0.779898219
Richmond city,51760041400,Richmond city,Richmond LHD,2062,0.723875816,0.574185813,0.109450549,0.50764115,0.405937922,0.734,0.258370426,0.002416403,0.426426426,0.275978806,0.099568811,0.95555474,0.678117048
Richmond city,51760041600,Richmond city,Richmond LHD,1482,0.751193827,0.630757846,0.119431988,0.510450472,0.419298246,0.744,0.418242434,0.026047657,0.449449449,0.175840843,0.018395772,0.625121503,0.849872774
Richmond city,51760050100,Richmond city,Richmond LHD,2806,0.813516452,0.530269515,0.113400402,0.510450472,0.32928475,0.699,0.483102723,0.020667825,0.557557558,0.332476256,0.054272303,0.668380108,0.72264631
Richmond city,51760050200,Richmond city,Richmond LHD,2844,0.883185062,0.644716694,0.139624329,0.510511095,0.440890688,0.797,0.723705252,0.066697553,0.671671672,0.285393629,0.056261125,0.70862151,0.891857506
Richmond city,51760050300,Richmond city,Richmond LHD,1247,0.87762979,0.627309399,0.126336249,0.510511095,0.344129555,0.795,0.501481725,0.066697553,0.63963964,0.248820359,0.05634552,0.714433041,0.851145038
Richmond city,51760050400,Richmond city,Richmond LHD,2800,0.826182789,0.666441495,0.103989242,0.509608836,0.241700405,0.665,0.577307034,0.066697553,0.641641642,0.300052595,0.044780147,0.275025428,0.802798982
Richmond city,51760050500,Richmond city,Richmond LHD,4908,0.877363067,0.747154165,0.046150442,0.503173064,0.358704453,0.579,0.547191835,4.88E-05,0.654654655,0.2342614,0.051967002,0.954176514,0.594147583
Richmond city,51760050600,Richmond city,Richmond LHD,2474,0.893935929,0.685428219,0.072604868,0.510511095,0.307692308,0.483,0.829250893,0.012453994,0.76976977,0.166817935,0.01486453,0.930964661,0.93129771
Richmond city,51760060200,Richmond city,Richmond LHD,2194,0.627118725,0.574775703,0.090237176,0.502986678,0.386369771,0.622,0.264959778,0.44137429,0.353353353,0.230112526,0.046521338,0.418494606,0.688295165
Richmond city,51760060400,Richmond city,Richmond LHD,5292,0.659214657,0.620567657,0.079960513,0.50764115,0.370850202,0.563,0.162922673,0.105021704,0.096096096,0.235132079,0.069107962,0.903717718,0.759541985
Richmond city,51760060500,Richmond city,Richmond LHD,6328,0.731174589,0.665675608,0.12415879,0.50764115,0.415654521,0.687,0.320603882,0.104536008,0.488488488,0.154154369,0.047068791,0.821221684,0.784987277
Richmond city,51760060600,Richmond city,Richmond LHD,2374,0.831994111,0.691007117,0.127005076,0.510049324,0.444264507,0.769,0.564826847,0.117644771,0.62962963,0.184938014,0.037201302,0.453240112,0.821882952
Richmond city,51760060700,Richmond city,Richmond LHD,5110,0.653233434,0.614695969,0.075180167,0.501369835,0.314979757,0.627,0.101649433,0.10032261,0.66966967,0.167570643,0.039113503,0.777586894,0.596692112
Richmond city,51760060800,Richmond city,Richmond LHD,3266,0.57426563,0.579983114,0.105902335,0.502916381,0.427530364,0.648,0.171228713,0.026499879,0.221221221,0.116493944,0.035978693,0.930037728,0.881679389
Richmond city,51760060900,Richmond city,Richmond LHD,1633,0.563494506,0.583017595,0.07046875,0.502916381,0.445479082,0.717,0.232457553,0.505510673,0.34034034,0.158074446,0.012701367,0.681649619,0.72519084
Richmond city,51760061000,Richmond city,Richmond LHD,3360,0.699931212,0,0.097693452,0.502986678,0.425101215,0.735,0.188235866,0.567209663,0.33033033,0.249725765,0.028561974,0.530771416,0.704834606
Richmond city,51760070100,Richmond city,Richmond LHD,4647,0.841558066,0.761156036,0.101838413,0.509877128,0.236977058,0.637,0.518831897,0.061201949,0.597597598,0.176149279,0.015457512,0.688795831,0.847328244
Richmond city,51760070300,Richmond city,Richmond LHD,3431,0.733244821,0.739749734,0.094755619,0.50919092,0.411066127,0.614,0.297159739,0.001831788,0.543543544,0.134407698,0.029586922,0.891965955,0.857506361
Richmond city,51760070400,Richmond city,Richmond LHD,3860,0.828185769,0.737962989,0.104851514,0.50919092,0.47611336,0.692,0.567765396,0.011321377,0.61961962,0.176027434,0.014295978,0.873606621,0.937659033
Richmond city,51760070601,Richmond city,Richmond LHD,6367,0.509886876,0.771642422,0.116031537,0.509131587,0.395681511,0.696,0.129859649,0.023883596,0.323323323,0.143444096,0.100424971,0.870573958,0.595419847
Richmond city,51760070602,Richmond city,Richmond LHD,2432,0.599333868,0.911276782,0.080749886,0.510423385,0.599865047,0.599,0.241777321,0.066697553,0.51951952,0.174708309,0.043644153,0.800057458,0.562340967
Richmond city,51760070700,Richmond city,Richmond LHD,5014,0.605146552,0.723415179,0.110169492,0.509214783,0.492442645,0.679,0.265297017,0.156989412,0.428428428,0.193998387,0.032209814,0.790341084,0.856234097
Richmond city,51760070801,Richmond city,Richmond LHD,7639,0.653889023,0.717334275,0.11480949,0.507928144,0.454925776,0.681,0.248620462,0.005593833,0.449449449,0.123500349,0.037120239,0.447024055,0.825699746
Richmond city,51760070802,Richmond city,Richmond LHD,2900,0.602599071,0.727939485,0.089167829,0.507867521,0.358569501,0.592,0.368239936,0.010020776,0.437437437,0.102255775,0.026063454,0.900597965,0.704834606
Richmond city,51760070900,Richmond city,Richmond LHD,6834,0.642727835,0.682933596,0.106652205,0.507199372,0.44291498,0.602,0.279541639,0.218451807,0.382382382,0.117996254,0.029153846,0.935766292,0.84605598
Richmond city,51760071001,Richmond city,Richmond LHD,5203,0.722652801,0.716817054,0.130125622,0.508177088,0.510391363,0.665,0.290315241,0.004307318,0.42042042,0.245755802,0.070434954,0.717928204,0.613231552
Richmond city,51760071002,Richmond city,Richmond LHD,3390,0.648960805,0.705157919,0.105235002,0.508177088,0.415654521,0.643,0.245122628,0.019758081,0.318318318,0.207802334,0.048819977,0.775529476,0.86259542
Richmond city,51760071100,Richmond city,Richmond LHD,4866,0.761615565,0.703996885,0.13386194,0.508177088,0.471659919,0.758,0.463973979,0.003717069,0.532532533,0.154491788,0.040834706,0.634134464,0.749363868
Roanoke city,51770000100,Roanoke city,Roanoke LHD,3924,0.662357498,0.723720189,0.098193344,0.45402476,0.386774629,0.623,0.34633304,0.037478475,0.324324324,0.182143058,0.034348547,0.17839247,0.856234097
Roanoke city,51770000300,Roanoke city,Roanoke LHD,4834,0.65874683,0.678804987,0.097566028,0.444042509,0.471659919,0.766,0.25783689,0.068547036,0.347347347,0.203863091,0.030955001,0.659181632,0.772264631
Roanoke city,51770000400,Roanoke city,Roanoke LHD,3969,0.688953702,0.669531055,0.10755085,0.455682234,0.495951417,0.603,0.500762065,0.020387802,0.522522523,0.218654621,0.039070195,0.629251799,0.867684478
Roanoke city,51770000500,Roanoke city,Roanoke LHD,4664,0.619471656,0.657698516,0.097342872,0.455682234,0.474763833,0.68,0.375710675,0.449198891,0.417417417,0.249448951,0.038653775,0.833573924,0.746819338
Roanoke city,51770000601,Roanoke city,Roanoke LHD,5556,0.682954563,0.836441444,0.105231837,0.456934047,0.485020243,0.733,0.340147424,0.286159456,0.550550551,0.140173314,0.016565745,0.101817086,0.792620865
Roanoke city,51770000602,Roanoke city,Roanoke LHD,4125,0.683903068,0.884166383,0.124236874,0.456934047,0.524696356,0.705,0.379459717,0.246959533,0.566566567,0.158958248,0.02010365,0.621666277,0.776081425
Roanoke city,51770000900,Roanoke city,Roanoke LHD,5811,0.633241097,0.683099778,0.083272283,0.479961975,0.309311741,0.586,0.162869167,0.066697553,0.11011011,0.168866861,0.032306423,0.842403946,0.707379135
Roanoke city,51770001000,Roanoke city,Roanoke LHD,2346,0.603141012,0.651814039,0.070458136,0.442134156,0.421052632,0.461,0.117961192,0.066697553,0.185185185,0.235613683,0.02220907,0.534144191,0.550890585
Roanoke city,51770001100,Roanoke city,Roanoke LHD,1199,0.770745184,0.543789082,0.021471861,0.445931513,0.284210526,0.523,0.390435242,0.045384138,0.577577578,0.434652459,0.035643336,0.533001467,0.463104326
Roanoke city,51770001200,Roanoke city,Roanoke LHD,3172,0.689966192,0.644271743,0.105266879,0.445931513,0.311336032,0.589,0.212470785,0.012713429,0.274274274,0.259522151,0.06663054,0.77686158,0.641221374
Roanoke city,51770001800,Roanoke city,Roanoke LHD,4062,0.769375792,0.67275867,0.128099174,0.442134156,0.413090418,0.768,0.332574475,0.066697553,0.554554555,0.259567329,0.056103441,0.079935276,0.717557252
Roanoke city,51770001900,Roanoke city,Roanoke LHD,5019,0.735187138,0.691728116,0.112179487,0.45402476,0.493927126,0.736,0.443585507,0.066697553,0.551551552,0.161220945,0.056819683,0.24572171,0.792620865
Roanoke city,51770002100,Roanoke city,Roanoke LHD,3309,0.765201782,0.749650025,0.07133758,0.557077737,0.394466937,0.407,0.397793809,0.010980137,0.538538539,0.144495723,0.015446408,0.348961081,0.853689567
